Subject,File,Task,Trial_ID,Status
sub24,czy1_sess2,task1,620,OK
sub24,czy1_sess2,task1,621,OK
sub24,czy1_sess2,task1,622,OK
sub24,czy1_sess2,task1,623,OK
sub24,czy1_sess2,task1,624,OK
sub24,czy1_sess2,task1,625,OK
sub24,czy1_sess2,task1,626,OK
sub24,czy1_sess2,task1,627,OK
sub24,czy1_sess2,task1,628,OK
sub24,czy1_sess2,task1,629,OK
sub24,czy1_sess2,task1,630,OK
sub24,czy1_sess2,task1,631,OK
sub24,czy1_sess2,task1,632,OK
sub24,czy1_sess2,task1,633,OK
sub24,czy1_sess2,task1,634,OK
sub24,czy1_sess2,task1,635,OK
sub24,czy1_sess2,task1,636,OK
sub24,czy1_sess2,task1,637,OK
sub24,czy1_sess2,task1,638,OK
sub24,czy1_sess2,task1,639,OK
sub24,czy1_sess2,task1,640,OK
sub24,czy1_sess2,task1,641,OK
sub24,czy1_sess2,task1,642,OK
sub24,czy1_sess2,task1,643,OK
sub24,czy1_sess2,task1,644,OK
sub24,czy1_sess2,task1,645,OK
sub24,czy1_sess2,task1,646,OK
sub24,czy1_sess2,task1,647,OK
sub24,czy1_sess2,task1,648,OK
sub24,czy1_sess2,task1,649,OK
sub24,czy1_sess2,task1,650,OK
sub24,czy1_sess2,task1,651,OK
sub24,czy1_sess2,task1,652,OK
sub24,czy1_sess2,task1,653,OK
sub24,czy1_sess2,task1,654,OK
sub24,czy1_sess2,task1,655,OK
sub24,czy1_sess2,task1,656,OK
sub24,czy1_sess2,task1,657,OK
sub24,czy1_sess2,task1,658,OK
sub24,czy1_sess2,task1,659,OK
sub24,czy1_sess2,task1,660,OK
sub24,czy1_sess2,task1,661,OK
sub24,czy1_sess2,task1,662,OK
sub24,czy1_sess2,task1,663,OK
sub24,czy1_sess2,task1,664,OK
sub24,czy1_sess2,task1,665,OK
sub24,czy1_sess2,task1,666,OK
sub24,czy1_sess2,task1,667,OK
sub24,czy1_sess2,task1,668,OK
sub24,czy1_sess2,task1,669,OK
sub24,czy1_sess2,task1,670,OK
sub24,czy1_sess2,task1,671,OK
sub24,czy1_sess2,task1,672,OK
