train_time,test_time,mean_auc,sem_auc,t_value_vs_0.5,cluster_corrected_significant
-0.5,-0.22399999999999998,0.5048126140375047,0.006807786444092656,0.7069278798662579,0
-0.5,-0.22199999999999998,0.5065896347487115,0.00744992647427948,0.8845234609310693,0
-0.5,-0.21999999999999997,0.5086260893883825,0.008099020972060899,1.0650780406841487,0
-0.5,-0.21799999999999997,0.5100491895450884,0.008839802196044058,1.1368115849453575,0
-0.5,-0.216,0.5116455175555581,0.009277732932427948,1.255211552259079,0
-0.5,-0.214,0.5129526518691315,0.009315111562296722,1.3904988450764213,0
-0.5,-0.212,0.513544955421935,0.009250071694926445,1.4643081555102246,0
-0.5,-0.21,0.5131955301119159,0.009074490348474896,1.4541345690156227,0
-0.5,-0.208,0.5117774580865054,0.008921470874272006,1.3201251511642142,0
-0.5,-0.206,0.5106879183759299,0.009033942998566927,1.1830845487541175,0
-0.5,-0.204,0.5090281626007911,0.009168149306710376,0.9847311926064503,0
-0.5,-0.20199999999999999,0.5072991925558357,0.009294310052635158,0.7853399030696321,0
-0.5,-0.19999999999999998,0.5052600519713939,0.00923806207260383,0.5693891132202916,0
-0.5,-0.19799999999999998,0.5034101677882579,0.009032598883795973,0.3775400449117163,0
-0.5,-0.19599999999999998,0.501680716941702,0.008625894417891565,0.19484552676832623,0
-0.5,-0.19399999999999998,0.49950783196726006,0.008120506972373048,-0.06060804262768058,0
-0.5,-0.19199999999999998,0.49780834499607446,0.007412723890070916,-0.2956612220321804,0
-0.5,-0.18999999999999997,0.49761864471828793,0.006575504124932288,-0.36215554525813637,0
-0.5,-0.18799999999999997,0.4977026768907301,0.005872010113978009,-0.39123282567262013,0
-0.5,-0.18599999999999997,0.49755421825630736,0.005364125008623048,-0.4559516677484161,0
-0.5,-0.184,0.49743324519075444,0.005231749613280958,-0.4906111719738477,0
-0.5,-0.182,0.49595770574573983,0.005361447075719925,-0.753955825203653,0
-0.5,-0.18,0.4940705285108763,0.005571276443867072,-1.0642931739010912,0
-0.5,-0.178,0.4935865426067823,0.005874420661266019,-1.0917599816277843,0
-0.5,-0.176,0.49304782890190246,0.00592162015086968,-1.1740319238606358,0
-0.5,-0.174,0.4931898652408452,0.006168846499081668,-1.103955943816814,0
-0.5,-0.172,0.4934021435538899,0.006275789194057227,-1.0513190042071314,0
-0.5,-0.16999999999999998,0.4932825992287264,0.00628573817165639,-1.068673334432487,0
-0.5,-0.16799999999999998,0.492942441030898,0.006286227434989859,-1.122701817916861,0
-0.5,-0.16599999999999998,0.4930837341025627,0.0062044701494110835,-1.1147230514266946,0
-0.5,-0.16399999999999998,0.4942478347838017,0.006165749870710898,-0.9329222457632864,0
-0.5,-0.16199999999999998,0.49599390865812854,0.005871340711684867,-0.6823128717259778,0
-0.5,-0.15999999999999998,0.49840302019144866,0.005387638575121723,-0.29641554203832166,0
-0.5,-0.15799999999999997,0.5009449365380271,0.004972204939682067,0.19004376317751318,0
-0.5,-0.15599999999999997,0.5039690238905361,0.004699340017860706,0.8445917672377604,0
-0.5,-0.15399999999999997,0.5060887978778051,0.004528785450681926,1.3444659598277697,0
-0.5,-0.15199999999999997,0.5074276039080589,0.004713387355494228,1.5758526401189763,0
-0.5,-0.14999999999999997,0.5088783147713151,0.004962554270712749,1.7890614967602085,0
-0.5,-0.14799999999999996,0.5105028929170965,0.005277230452897616,1.9902282098234911,0
-0.5,-0.14599999999999996,0.5113207705564342,0.005534291483688809,2.0455681797389627,0
-0.5,-0.14399999999999996,0.5118345837300827,0.00553615021733756,2.137691945753265,0
-0.5,-0.14199999999999996,0.5111692008168448,0.005409465823088104,2.064751156976276,0
-0.5,-0.13999999999999996,0.5107420936473199,0.004924666539305153,2.181283455759745,0
-0.5,-0.138,0.5098041903294326,0.004625197511209743,2.11973441256745,0
-0.5,-0.136,0.509126639250527,0.004639728836747568,1.9670630702040557,0
-0.5,-0.134,0.5081822040944298,0.005094610991974499,1.606050806885784,0
-0.5,-0.132,0.5074120447988303,0.0058055822362682264,1.2767099831135176,0
-0.5,-0.13,0.5065284388911085,0.0063014418730483685,1.03602302816298,0
-0.5,-0.128,0.5058228306346194,0.006746166052713657,0.8631318276366998,0
-0.5,-0.126,0.5057177083204148,0.0070757570095035275,0.8080701913216294,0
-0.5,-0.124,0.5047340175859373,0.007294267252167325,0.6490052286651128,0
-0.5,-0.122,0.5051881387244171,0.00734720513761857,0.7061377254669529,0
-0.5,-0.12,0.5058317364549478,0.007298397643573345,0.79904339825646,0
-0.5,-0.118,0.5065669757813647,0.007213427231281812,0.9103822040217334,0
-0.5,-0.11599999999999999,0.5074660244353285,0.007252830207116439,1.0293946255632689,0
-0.5,-0.11399999999999999,0.5079518235668592,0.0073348070631802965,1.0841217087735355,0
-0.5,-0.11199999999999999,0.5077399722354505,0.0074463163599809085,1.0394363952957637,0
-0.5,-0.10999999999999999,0.5079886360421983,0.0076945508822355065,1.038219925303486,0
-0.5,-0.10799999999999998,0.5076790025135103,0.007921299915524736,0.9694119141304636,0
-0.5,-0.10599999999999998,0.507041555953574,0.008114194306412977,0.8678071645399155,0
-0.5,-0.10399999999999998,0.5068749824678681,0.008263622879020719,0.8319574318090036,0
-0.5,-0.10199999999999998,0.5064410375381991,0.00828235249073326,0.7776821314241008,0
-0.5,-0.09999999999999998,0.5053526086392082,0.008254931496977303,0.648413453360358,0
-0.5,-0.09799999999999998,0.504926101912979,0.008297269521498962,0.5937015665472947,0
-0.5,-0.09599999999999997,0.5050601737890836,0.008208532356445888,0.6164529259740276,0
-0.5,-0.09399999999999997,0.5054486869624575,0.008145482860000278,0.6689212973750458,0
-0.5,-0.09199999999999997,0.5065612810307867,0.008044019877522183,0.8156719066695991,0
-0.5,-0.08999999999999997,0.5074014154016031,0.007785463737504714,0.9506711033728593,0
-0.5,-0.08799999999999997,0.5078657654134514,0.007517370522307324,1.0463453131796763,0
-0.5,-0.08599999999999997,0.5080837610616847,0.006966680039267839,1.1603462504550928,0
-0.5,-0.08399999999999996,0.5079667694689503,0.006373164947829756,1.250049156763649,0
-0.5,-0.08199999999999996,0.507375021832952,0.006052046997956757,1.2185995639891796,0
-0.5,-0.07999999999999996,0.5061200055888876,0.006003092422182798,1.0194754900445648,0
-0.5,-0.07799999999999996,0.504080515921462,0.006077099367306941,0.6714578246678059,0
-0.5,-0.07600000000000001,0.5020688616026159,0.006229541907947186,0.33210493374747807,0
-0.5,-0.07400000000000001,0.5003097226454041,0.006569985980484555,0.047142055755393146,0
-0.5,-0.07200000000000001,0.4985116019151236,0.006855787553890552,-0.21710096370062398,0
